chem_code,chem_group,chem_name,chem_alias1,chem_alias2,chem_note
3333,Pesticides,POLYOXYETHYLENE (15) COCONUT AMINE,,,
3334,Pesticides,POLYOXYETHYLENE ESTER OF RESIN AND ROSIN ACIDS,POLYOXYETHYLENE ESTER OF ROSIN,,"2003 change, synonymous"
3335,Pesticides,POLYOXYETHYLENE (16 MOLES) HYDROABIETYL ALCOHOL,POLYOXYETHYLENE HYDROABIETYL ALCOHOL,,Shortname
3336,Pesticides,POLYOXYETHYLENE SORBITAN MONOPALMITATE,,,
3337,Pesticides,POLYOXYETHYLENE SORBITAN MONOTALLATE,,,
3338,Pesticides,POLYOXYETHYLENE SOYBEAN OIL FATTY ACID ESTER (MOL. WT. 850),POLYOXYETHYLENE SOYBEAN OIL FATTY ACID ESTER,,Shortname
3339,Pesticides,POLYOXYETHYLENE (5) SOYA AMINE,,,
3340,Pesticides,POLYOXYETHYLENE STEARATE (MOL. WT. 600-2000),,,
3341,Pesticides,POLYOXYETHYLENE TALL OIL (MOL. WT. 700-5000),,,
3342,Pesticides,POLYSTYRENE,,,
3343,Pesticides,POTASSIUM ACETATE,,,
3344,Pesticides,POTASSIUM ALUMINUM SILICATE,,,
3345,Pesticides,POTASSIUM ALUMINUM SULFATE,,,
3346,Pesticides,POTASSIUM-6-CARBOXY-4-HEXYL-2-CYCLOHEXENE-1-OCTANOATE,,,
3347,Pesticides,POTASSIUM CHLORATE,,,
3350,Pesticides,EDTA; POTASSIUM SALT,,,
3352,Pesticides,POTASSIUM 3-(2-(2-((2-(2-HYDROXY ETHYL) ETHYL) OCTADECYL AMINO)ETHOXY) PROPIONATE,,,
3353,Pesticides,POTASSIUM LAURYL SULFATE,,,
3354,Pesticides,POTASSIUM N-ETHYLPERFLUOROOCTANESULFONAMIDE ACETATE,POTASSIUM N-ETHYL PERFLUORO OCTANE SULFONAMIDE ACETATE,,"2004 change, synoymous"
3356,Pesticides,POTASSIUM NITRITE,,,
3358,Pesticides,POTASSIUM PHOSPHATE; MONOBASIC,,,
3359,Pesticides,POTASSIUM PHOSPHATE; DIBASIC,,,
3361,Pesticides,POTASSIUM STEARATE,,,
3362,Pesticides,POTASSIUM SULFATE,,,
3363,Pesticides,POTASSIUM SULFORICINOLEATE,POTASSIUM SULFATO RICINOLEATE,,"2004 change, synonymous"
3364,Pesticides,POTASSIUM SULFITE,,,
3365,Pesticides,POTASSIUM TETRABORATE,,,
3368,Pesticides,PROCAINE HYDROCHLORIDE,,,
3369,Pesticides,1;3-PROPANE DIAMINE DODECYL BENZENE SULFONATE,,,
3371,Pesticides,PROPYL AMINE NITRITE,,,
3373,Pesticides,PROPYLENE ETHYLENE THIOESTER,PROPYLENE THYLENE THIOESTER,,Typo
3374,Pesticides,QUINIZARIN GREEN SS,,,
3375,Pesticides,RESORCINOL,,,
3376,Pesticides,SAFROLE,,,
3378,Pesticides,SHELLAC,,,
3381,Pesticides,SODIUM ACID PYROPHOSPHATE,,,
3382,Pesticides,SODIUM ALUMINATE,,,
3383,Pesticides,SODIUM ALUMINUM PHOSPHATE,,,
3384,Pesticides,SODIUM ASCORBATE,,,
3385,Pesticides,SODIUM BIFLUORIDE,,,
3386,Pesticides,SODIUM BIS(TRIDECYL) SULFOSUCCINATE,,,
3387,Pesticides,SODIUM BOROHYDRIDE,,,
3388,Pesticides,SODIUM CAPRYLATE,,,
3389,Pesticides,SODIUM CASEINATE,,,
3390,Pesticides,SODIUM CETYL SULFATE,,,
3394,Pesticides,SODIUM DECYL BENZENE SULFONATE,,,
3395,Pesticides,SODIUM DICHROMATE,,,
3396,Pesticides,SODIUM DIHEXYL SULFOSUCCINATE,,,
3397,Pesticides,SODIUM DIISOBUTYL NAPHTHALENE SULFONATE,,,
3398,Pesticides,SODIUM DIISOPROPYL NAPHTHALENE SULFONATE,,,
3399,Pesticides,SODIUM DIMETHYL NAPHTHALENE SULFONATE,,,
3400,Pesticides,SODIUM 1;4-DINONYL SULFOSUCCINATE,,,
3401,Pesticides,SODIUM DODECYL DIPHENYL OXIDE SULFONATE,,,
3403,Pesticides,SODIUM DODECYL PHENOXY BENZENE DISULFONATE,,,
3404,Pesticides,SODIUM DODEYCL POLYOXYETHYLENE SULFATE,,,
3405,Pesticides,SODIUM FORMALDEHYDE SULFOXYLATE,,,
3406,Pesticides,SODIUM GLUCONATE,,,
3407,Pesticides,SODIUM HEPTADECYL SULFATE,,,
3408,Pesticides,SODIUM HYDROSULFITE,,,
3409,Pesticides,SODIUM HYPOPHOSPHATE,,,
3410,Pesticides,SODIUM HYPOPHOSPHITE,,,
3411,Pesticides,SODIUM ISOPROPYL NAPHTHALENE SULFONATE,,,
3412,Pesticides,SODIUM N-LAUROYL-N-METHYL TAURINE,,,
3414,Pesticides,SODIUM METHACRYLATE,,,
3415,Pesticides,SODIUM METHYL NAPHTHALENE SULFONATE,,,
3416,Pesticides,SODIUM METHYL NONYL NAPHTALENE SULFONATE,,,
3417,Pesticides,SODIUM METHYL SULFATE,,,
3419,Pesticides,SODIUM N-METHYL-N-OLEYL LAURATE,,,
3420,Pesticides,SODIUM N-NONYL DIPHENYL ETHER SULFONATE,,,
3421,Pesticides,SODIUM NONYLPHENYL POLYOXYETHYLENE SULFATE (4-5 MOLES),,,
3422,Pesticides,ALPHA-(PARA-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) PHOSPHATE; SODIUM SALT,SODIUM NONYLPHENYL POLYOXYETHYLENE PHOSPHATE,,"2003 change, synonymous"
3423,Pesticides,SODIUM OCTYL SULFATE,,,
3425,Pesticides,SODIUM OLEOYL ISETHIONATE,,,
3426,Pesticides,SODIUM OLEYL SULFATE,,,
3427,Pesticides,SODIUM OLEYL TAURINE,,,
3428,Pesticides,SODIUM N-PALMITOYL-N-METHYL TAURINE,,,
3429,Pesticides,SODIUM PERBORATE,,,
3430,Pesticides,SODIUM PERMANGANATE,,,
3431,Pesticides,SODIUM PETROLEUM SULFONATE,,,
3433,Pesticides,SODIUM PHOSPHATE; MONOBASIC,,,
3434,Pesticides,SODIUM PROPIONATE,,,
3435,Pesticides,SODIUM RICINOLEATE,,,
3436,Pesticides,SODIUM SALT OF AMINE LAURYL SULFATE,,,
3437,Pesticides,SODIUM SALT OF OLEIC ACID AMIDE OF PROTEIN HYDROLYSATE,,,
3438,Pesticides,SODIUM SALT OF ROSIN,,,
3439,Pesticides,SODIUM SALT OF SULFONATED BUTYL OLEATE,,,
3440,Pesticides,SODIUM SARCOSINATE,,,
3441,Pesticides,SODIUM STEARATE,,,
3442,Pesticides,SODIUM SULFAMATE,,,
3445,Pesticides,SODIUM SULFOSUCCINATE,,,
3446,Pesticides,SODIUM TETRADECYL SULFATE,,,
3447,Pesticides,SODIUM TOLUENE SULFONATE,,,
3448,Pesticides,SODIUM TRIISOPROPYL NAPHTHALENE SULFONATE,,,
3449,Pesticides,SODIUM TRIPHENYL BENZENE SULFONATE,,,
3451,Pesticides,SORBITAN MONOCOCOANATE,,,
3452,Pesticides,SORBITAN MONOSTEARATE,,,
3453,Pesticides,SOYA ETHYL MORPHOLINIUM ETHOSULFATE,,,
3454,Pesticides,STEARAMINE OXIDE,,,
3455,Pesticides,STEARYL IMIDAZOLINE,,,
3456,Pesticides,STRONTIUM DODECYL BENZENE SULFONATE,,,
3457,Pesticides,STYRENE ACRYLIC COPOLYMER,,,
3458,Pesticides,SUCROSE OCTAACETATE,,,
3459,Pesticides,SUDAN III,,,
3460,Pesticides,SULFATED DIPENTANE,,,
3461,Pesticides,SULFUR CHLORIDE,,,
3462,Pesticides,SULFUR DICHLORIDE,,,
3463,Pesticides,TALL OIL FATTY ACID SOAP OF N-ALKYL (C16-C18) PROPYL DIAMINE,,,
3465,Pesticides,TEA STEARATE,,,
3466,Pesticides,TEA SULFATE,,,
3467,Pesticides,ALPHA-TERPINEOL,,,
3468,Pesticides,1;3;5;7-TETRAAZA BICYCLO (3.3.1) NONANE; 3;7-DINITROSO,,,
3469,Pesticides,1-TETRADECYL PYRIDINIUM BROMIDE,,,
3470,Pesticides,TETRAGLYCEROL OLEATE,,,
3471,Pesticides,TETRAHYDRO FURFURYL ALCOHOL,,,
3472,Pesticides,1;1;2;3-TETRAMETHYL BUTYLAMINE DODECYL BENZENE SULFONATE,,,
3473,Pesticides,TETRASODIUM DICARBOXY ETHYL STEARYL SULFOSUCCINATE,,,
3474,Pesticides,TETRASODIUM PYROPHOSPHATE,,,
3476,Pesticides,TITANIUM SULFATE,,,
3477,Pesticides,TOLUENE; 2;4-DIISOCYANATE,,,
3478,Pesticides,O-TOLYL BIGUANIDE,,,
3479,Pesticides,TRIACETIN,,,
3480,Pesticides,TRIBUTYL PHOSPHATE,,,
3483,Pesticides,TRIETHANOALMINE NONYL PHENYL POLY OXYETHYLENE SULFURIC ACID,,,
3485,Pesticides,TRIETHANOLAMINE PHOSPHATE,,,
3486,Pesticides,TRIETHYLAMINE EDTA,,,
3487,Pesticides,TRIETHYLAMINE NITRILO TRIACETATE,,,
3488,Pesticides,TRIETHYLAMINE PHOSPHATE,,,
3489,Pesticides,TRIETHYL PHOSPHATE,,,
3490,Pesticides,TRIHYDROXY STEARIN,,,
3492,Pesticides,2;4;6-TRIISOPROPYL PHENOL,,,
3493,Pesticides,3;3;5-TRIMETHYL CYCLOHEXANOL,,,
3496,Pesticides,TRIPROPYLENE GLYCOL,,,
3497,Pesticides,TRISODIUM SULFOSUCCINATE,,,
3499,Pesticides,TROMETHAMINE,,,
3500,Pesticides,URIC ACID,,,
3501,Pesticides,VITAMIN C,,,
3503,Pesticides,VITAMIN E ACETATE,,,
3504,Pesticides,ZEIN,,,
3506,Pesticides,ZINC ABIETATE,,,
3507,Pesticides,ZINC CARBONATE,,,
3508,Pesticides,ZINC DODECYL BENZENE SULFONATE,,,
3509,Pesticides,ZINC 2-ETHYL HEXOATE,,,
3510,Pesticides,ZINC HYDROXIDE,,,
3511,Pesticides,ZINC STEARATE,,,
3512,Pesticides,ZIRCONIUM ACETATE,,,
3513,Pesticides,ZIRCONIUM NEODECANOATE,,,
3515,Pesticides,D & C RED NO. 28,,,
3516,Pesticides,BICYCLIC AND METHENE RESINS,,,
3517,Pesticides,VITAMIN E,,,
3518,Pesticides,BE-4526 PHTHALO BLUE LAKE R-C,,,
3519,Pesticides,METHYLATED SOYBEAN OIL,METHYL SOYATE,,"2003 change, synonymous"
3520,Pesticides,POLYALKENE OXIDE MODIFIED HEPTAMETHYL TRISILOXANE,,,
3521,Pesticides,HYDROGENATED CASTOR OIL ETHOXYLATE,PEG-25 HYDRGENATED CASTOR OIL,,"2003 change, synonymous"
3522,Pesticides,BACTERIAL PROTEASE,,,
3523,Pesticides,IRGANOX 1010,,,
3524,Pesticides,TF-310,,,
3525,Pesticides,FILTER PAPER E-D-601-25,,,
3526,Pesticides,LINSEED OIL; POLYMER WITH MALEIC ANHYDRIDE AND TUNG OIL,KELSOL 5134,,Shortname
3527,Pesticides,COLLOID 840,,,
3528,Pesticides,POTASSIUM 2-ETHYLHEXANOATE,POTASSIUM HEX-CHEM 977,,"2004 change, synonymous"
3529,Pesticides,CYANURIC ACID CHLORIDE,,,
3530,Pesticides,INDIGO CARMINE,,,
3531,Pesticides,METHYL TRITHION,,,
3532,Pesticides,SIMETONE,,,
3533,Pesticides,PEANUTS,,,
3535,Pesticides,ALKYL (53%C12; 19%C14; 8.5%C16; 7%C8; 6.5%C10; 6%C18) DIMETHYL BENZYLAMMONIUM CHLORIDE,,,
3536,Pesticides,CINMETHYLIN,,,
3537,Pesticides,CLOMAZONE,,,
3538,Pesticides,LACTOFEN,,,
3539,Pesticides,OXADIXYL,,,
3540,Pesticides,2;4-PENTANEDIONE,,,
3541,Pesticides,PHOSPHINE,,,
3542,Pesticides,TOLYLFLUANID,,,
3543,Pesticides,TRIAZOPHOS,,,
3544,Pesticides,VAMIDOTHION,,,
3545,Pesticides,PARAFFIN WAXES (PETROLEUM) HYDROTREATED,,,
3546,Pesticides,ESCOREZ 1102,,,
3547,Pesticides,COPPER CITRATE CHELATE,,,
3548,Pesticides,COPPER GLUCONATE CHELATE,,,
3549,Pesticides,COPPER ETHYLENEDIAMINE COMPLEX,,,
3550,Pesticides,COPPER AMMONIUM COMPLEX,,,
3551,Pesticides,COPPER ETHANOLAMINE COMPLEXES; MIXED,,,
3552,Pesticides,COPPER MONOETHANOLAMINE COMPLEX,,,
3553,Pesticides,COPPER TRIETHANOLAMINE COMPLEX (SEE CHEM CODE 1615),COPPER DIETHANOLAMINE COMPLEX,,Shortname
3554,Pesticides,BACILLUS THURINGIENSIS VAR. KURSTAKI PROTEIN IN COTTONSEED,,,
3555,Pesticides,SODIUM DIBUTYL NAPHTHALENE SULFONATE,,,
3556,Pesticides,SILICIC ACID,,,
3557,Pesticides,SILICA GEL,,,
3558,Pesticides,SPONTO AK31-56M,,,
3559,Pesticides,TETRACHLOROETHANE,,,
3560,Pesticides,1;2;4-TRIAZOLE,,,
3561,Pesticides,BENZENE; 1;1'-OXYBIS-TETRAPROPYLENE DERIVATIVES; SULFONATED; SODIUM,,,
3562,Pesticides,ACID BLUE 9; DISODIUM SALT,,,
3563,Pesticides,FRAGRANCE PNLF 6986,,,
3564,Pesticides,MILK,,,
3565,Pesticides,SWEET N' NEAT 45 SPRAY DRIED HONEY POWDER,SPRAY DRIED HONEY POWDER,,Shortname
3566,Pesticides,CLETHODIM,,,
3567,Pesticides,ACRYLAMIDE/SODIUM ACRYLATE COPOLYMER,,,
3568,Pesticides,AGAR,,,
3569,Pesticides,ALFALFA,,,
3570,Pesticides,ALFALFA MEAL,,,
3571,Pesticides,ALGIN,,,
3572,Pesticides,ALPHA-ALKYL (SECONDARY C11-C15) PHENOXY-OMEGA-HYDROXYPOLY(OXYETHYLENE),ALPHA-ALKYL (SECONDARY C11-C15)PHENOXY-OMEGA-HYDROXYPOLY(OXYETHYLENE),ALKYL (100% C11-C15) PHENOXYPOLY (ETHYLENE OXY) ETHANOL,"2003 change, synonymous"
3573,Pesticides,ALKYL (AS IN FATTY ACIDS OF COCONUT OIL) MONOETHANOLAMIDE,,,
3574,Pesticides,ALPHA-ALKYL-(C10-C14)-OMEGA-HYDROXYPOLY(OXYETHYLENE) PHOSPHATE,ALKYL (100% C10-C14) OXY POLY (ETHYLENE OXY) ETHYL PHOSPHATE,,"2003 change, synonymous"
3575,Pesticides,ALPHA-ALKYL-(C10-C13)-OMEGA-HYDROXYPOLY(OXYETHYLENE) PHOSPHATE,ALKYL (100% C10-C13) OXYPOLY(ETHYLENEOXY)ETHYL PHOSPHATE,"ALKYL (100% C10-C13) OXY POLY (ETHYLENE OXY) ETHYL PHOSPHATE, MONO-","2003 change, synonymous"
3576,Pesticides,ALMOND; BITTER,,,
3577,Pesticides,ALMOND HULLS,,,
3578,Pesticides,ALMOND SHELLS,,,
3579,Pesticides,AMMONIATED CASEINATE,,,
3580,Pesticides,ALPHA-DODECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) PHOSPHATE; AMMONIUM SALT,AMMONIUM DODECYL ALCOHOL POLY OXYETHYLENE PHOSPHATE (3-20 MOLES),,"2003 change, synonymous"
3581,Pesticides,ANIMAL GLUE,,,
3582,Pesticides,APPLE POMACE,,,
3584,Pesticides,BASIC VIOLET 1,,,
3585,Pesticides,BEEF FAT,,,
3586,Pesticides,BEESWAX (YELLOW AND WHITE),,,
3587,Pesticides,BEET POWDER,,,
3588,Pesticides,ALPHA-OCTYLPHENYL-OMEGA-BENZYLPOLY(OXYETHYLENE),BENZYL ETHER OF OCTYL PHENOXY POLY ETHOXY ETHANOL,,"2003 change, synonymous"
3589,Pesticides,BONE MEAL,,,
3590,Pesticides,BRAN,,,
3591,Pesticides,BREAD CRUMBS,,,
3592,Pesticides,BUTOXYPOLY(ETHYLENEOXY) ETHANOL,BUTOXY POLY (ETHYLENE OXY) ETHANOL,,Typo
3593,Pesticides,BUTYLATED STYRENATED CRESOLS,,,
3594,Pesticides,ALPHA-BUTYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) PHOSPHATE,"ALPHA-BUTYL-OMEGA-HYDROXYPOLY(OXY-1,2-ETHANEDIYL) PHOSPHATE",BUTYL POLYETHOXYETHANOL ESTERS OF PHOSPHORIC ACID,"2002 change, synonymous"
3595,Pesticides,CALCAREOUS SHALE,,,
3596,Pesticides,CALCIUM SALTS OF FATTY ACIDS,,,
3597,Pesticides,CANARY SEED,,,
3598,Pesticides,CANE SYRUP,,,
3599,Pesticides,CARDBOARD,,,
3600,Pesticides,CARRAGEENAN,,,
3601,Pesticides,CARROTS,,,
3602,Pesticides,CAT FOOD,,,
3603,Pesticides,CERESIN,,,
3604,Pesticides,CHEESE,,,
3605,Pesticides,CHICAGO SLUDGE,,,
3606,Pesticides,CHLORINATED RUBBER,,,
3607,Pesticides,CINNAMON,,,
3608,Pesticides,CITRUS MEAL,,,
3609,Pesticides,CITRUS PECTIN,,,
3610,Pesticides,CITRUS PULP,,,
3611,Pesticides,CLAM SHELLS,,,
3613,Pesticides,COCOA,,,
3614,Pesticides,COCOA SHELLS,,,
3615,Pesticides,COCODIAMINE,,,
3616,Pesticides,COCONUT OIL FATTY ACIDS,,,
3617,Pesticides,COCO SHELL FLOUR,,,
3619,Pesticides,COFFEE GROUNDS,,,
3620,Pesticides,CONDENSATION PRODUCT OF MIXED CRESOLS; FORMALDEHYDE AND SULFANILIC,,,
3621,Pesticides,COOKIES,,,
3622,Pesticides,CORK,,,
3624,Pesticides,CORN COBS,,,
3625,Pesticides,CORN FLOUR,,,
3626,Pesticides,CORN OIL,,,
3627,Pesticides,CORNSTARCH,,,
3628,Pesticides,CORN SYRUP,,,
3629,Pesticides,COTTON,,,
3630,Pesticides,COTTONSEED MEAL,,,
3631,Pesticides,COUMARONE-INDENE RESIN,,,
3632,Pesticides,CRACKED OATS,,,
3633,Pesticides,CRACKED WHEAT,,,
3634,Pesticides,D & C RED NO. 37,,,
3635,Pesticides,N-DECYL GLUCOSIDE,,,
3636,Pesticides,ALPHA-DECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) POLY(OXYPROPYLENE),(DECYLOXY) POLY(OXYETHYLENE) POLY(OXYPROPYLENE),(DECYL OXY) POLY (OXY ETHYLENE) POLY (OXY PROPYLENE),"2003 change, synonymous"
3637,Pesticides,DIACETYL TARTARIC ACID ESTERS OF MONO AND DIGLYCERIDES OF EDIBLE,,,
3638,Pesticides,DIISOPROPYL PHENOLS,,,
3639,Pesticides,DIMETHYL ALKYL TERTIARY AMINES,,,
3640,Pesticides,DIMETHYL AMIDE OF TALL OIL FATTY ACIDS,,,
3641,Pesticides,DIMETHYL BENZYL HYDROGENATED TALLOW AMMONIUM CATION,,,
3642,Pesticides,4-(1;1-DIMETHYL ETHYL) PHENOXY POLY (ETHYLENEOXY) ETHYL PHOSPHATE,,,
3643,Pesticides,DISPROPORTIONED RESIN,,,
3644,Pesticides,DMP (DIMETHYL AMINO METHYL PHENOLS) - EPOXY CURING AGENTS,,,
3645,Pesticides,DOG OR CAT COLLARS,,,
3647,Pesticides,DOUGLAS FIR BARK; GROUND,,,
3648,Pesticides,EGGS,,,
3649,Pesticides,EGG SHELLS,,,
3650,Pesticides,EPOXY RESINS,,,
3651,Pesticides,ALPHA-ALKYL (C12-C15)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE,ETHOXYLATED LINEAR ALCOHOL (100% C12-C15) SULFATE,,"2002 change, synonymous"
3652,Pesticides,ETHYL CELLULOSE,,,
3653,Pesticides,ETHYLENE-ACRYLIC ACID COPOLYMER,,,
3654,Pesticides,FATTY ALCOHOLS (100% C4-C10),,,
3655,Pesticides,FEED SUPPLEMENTS,,,
3656,Pesticides,FELDSPAR,,,
3657,Pesticides,FENUGREEK,,,
3658,Pesticides,FISH OIL,,,
3659,Pesticides,FLOUR,,,
3660,Pesticides,GELATIN,,,
3661,Pesticides,GLUE,,,
3662,Pesticides,GLYCINE OF TALL OIL FATTY ACIDS,,,
3663,Pesticides,GRANITE,,,
3664,Pesticides,GROUND OATS,,,
3666,Pesticides,GUAR GUM,,,
3667,Pesticides,HEARTS OF CORN FLOUR,,,
3668,Pesticides,HEPTYL BUTYRATE,,,
3670,Pesticides,HYDROGENATED SOYBEAN OIL,,,
3671,Pesticides,INORGANIC PHOSPHATE,,,
3672,Pesticides,INVERT SUGAR,,,
3673,Pesticides,INVERT SYRUP,,,
3674,Pesticides,IVORY SNOW,,,
3675,Pesticides,LARD,,,
3676,Pesticides,LAURIC ACID; BARIUM CADMIUM SALT,,,
3677,Pesticides,LAURYL METHACRYLATE POLYMER,,,
3678,Pesticides,LAURYL POLYOXYETHYLENE SULFATE,,,
3679,Pesticides,MAGNESIUM LIME,,,
3680,Pesticides,MANNITAN COCONUT OIL ESTER,,,
3681,Pesticides,MEAT,,,
3682,Pesticides,MEAT MEAL,,,
3683,Pesticides,MEAT SCRAPS,,,
3684,Pesticides,MEDICATED BLOCK,,,
3685,Pesticides,MEDICATED FEED,,,
3686,Pesticides,MENHADEN OIL,,,
3687,Pesticides,METHYL ESTERS OF COTTONSEED OIL,,,
3688,Pesticides,METHYL HYDROGENATED ROSINATE,,,
3689,Pesticides,METHYL SILICONE RESINS,,,
3690,Pesticides,MICA,,,
3692,Pesticides,MILLET SEED,,,
3693,Pesticides,MILORGANITE,,,
3695,Pesticides,MIXED ALKYL (C6-C10) SULFATES,,,
3696,Pesticides,NICKEL DIETHYL HEXYL ACID PHOSPHATE COMPLEX,,,
3697,Pesticides,(NITRILO TRIS (METHYLENE)) TRIPHOSPHONIC ACID,,,
3698,Pesticides,4-NONYL PHENOXY POLY (ETHYLENE OXY) ETHYL PHOSPHATE; MAGNESIUM SALT,,,
3699,Pesticides,NONYL PHENYL POLY ETHYLENE SULFATE,,,
3700,Pesticides,NONYL PHENYL POLY OXYETHYLENE ISOPROPYLAMINE,,,
3701,Pesticides,NONYL PHENYL POLY OXYETHYLENE SULFO SUCCINATE,,,
3702,Pesticides,NUTRIA MEAT,,,
3703,Pesticides,NYLON,,,
3704,Pesticides,OATMEAL,,,
3705,Pesticides,OATS,,,
3706,Pesticides,N-OCTYL GLUCOSIDE,,,
3707,Pesticides,ALPHA-OCTYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) POLY(OXYPROPYLENE),(OCTYLOXY) POLY(OXYETHYLENE) POLY(OXYPROPYLENE),(OCTYL OXY) POLY (OXYETHYLENE) POLY (OXYPROPYLENE),"2003 change, synonymous"
3708,Pesticides,OLEYL ETHER PHOSPHATE (ACID),,,
3709,Pesticides,OLEYL ETHER PHOSPHATE (NEUTRAL),,,
3710,Pesticides,OLIVE OIL,,,
3711,Pesticides,ONIONS,,,
3712,Pesticides,ORANGE PULP,,,
3713,Pesticides,OXIDIZED POLYETHYLENE,,,
3714,Pesticides,OYSTER SHELLS,,,
3715,Pesticides,PAINT,,,
3716,Pesticides,PALMITAMINE OXIDE,,,
3717,Pesticides,PAPAIN,,,
3718,Pesticides,PAPER,,,
3719,Pesticides,PAPRIKA,,,
3721,Pesticides,PARAFFIN WAXES AND HYDROCARBON WAXES; CHLORINATED,,,
3722,Pesticides,PEANUT OIL,,,
3723,Pesticides,PEANUT SHELLS,,,
3724,Pesticides,PEAT MOSS,,,
3725,Pesticides,PECAN SHELL FLOUR,,,
3726,Pesticides,PECTIN,,,
3727,Pesticides,PHENYL GLYCOL ETHER,,,
3728,Pesticides,PHENYL TRIMETHYL SILOXANE,,,
3729,Pesticides,PIGMENT RED NO. 48,,,
3730,Pesticides,PIG TASTIES,,,
3731,Pesticides,POLYACRYLONITRILE,,,
3732,Pesticides,POLY ETHOXYAMINE,,,
3733,Pesticides,POLYETHYLENE FILM,,,
3734,Pesticides,POLYOXYETHYLENE TALL OIL FATTY ACID ESTER,POLYETHYLENE GLYCOL-10 TALLATE,,"2003 change, synonymous"
3735,Pesticides,POLYETHYLENE PELLETS,,,
3736,Pesticides,POLYETHYLENE POLYPROPYLENE GLYCOL,,,
3737,Pesticides,POLYETHYLENE POLYSULFIDE,,,
3738,Pesticides,POLYMERIZED ACRYLIC ACID,,,
3739,Pesticides,POLYOXYETHYLENE AMYLPHENOL-FORMALDEHYDE RESIN (10 MOLES) (MOL. WT.,,,
3740,Pesticides,POLYOXYETHYLENE CASTOR OIL,,,
3741,Pesticides,POLYOXYETHYLENE CETYL ETHER,,,
3742,Pesticides,POLYOXYETHYLENE CETYL-STEARYL ETHER,POLYOXYETHYLENE CETYL-STEARYL ALCOHOL,,"2002 change, synonymous"
3743,Pesticides,ALPHA-(ORTHO;PARA-DINONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE),POLYOXYETHYLENE DINONYL PHENOL,,Shortname
3744,Pesticides,POLYOXYETHYLENE DIOLEATE,,,
3745,Pesticides,POLYOXYETHYLENE DODECYLPHENOL (6-12 MOLES),,,
3746,Pesticides,POLYOXYETHYLENE GLYCEROL TALL OIL ESTER (25 MOLES) (MOL. WT. 1490),,,
3747,Pesticides,POLYOXYETHYLENE (7-7.5 MOLES) ISOPROPYLIDENE DIPHENOL,,,
3749,Pesticides,POLYOXYETHYLENE METHYLENEBIS(DIAMYLPHENOL),POLYOXYETHYLENE (18 MOLES) METHYLENE BIS (DIAMYL PHENOL),,"2003 change, synonymous"
3750,Pesticides,POLYOXYETHYLENE METHYLENEBIS(TERT-OCTYL)PHENOL,POLYOXYETHYLENE (12 MOLES) METHYLENE BIS OCTOPHENOL,,"2003 change, synonymous"
3751,Pesticides,POLYOXYETHYLENE (2 MOLES) MONOETHANOLAMIDE OF COCONUT OIL FATTY,,,
3752,Pesticides,4-NONYLPHENOL; FORMALDEHYDE RESIN; ETHOXYLATED,POLYOXYETHYLENE (10 MOLES) NONYL PHENOL-FORMALDEHYDE RESIN (MOL.WT. 1000-1500),,"2002 change, synonymous"
3753,Pesticides,ALPHA-OCTADECYLPHENYL-OMEGA-HYDROXYPOLY(OXYETHYLENE),POLYOXYETHYLENE OCTADECYL PHENOL,,"2003 change, synonymous"
3754,Pesticides,POLYOXY(ETHYLENE) POLYOXY(PROPYLENE) MONO(DI-SEC-BUTYLPHENYL) ETHER,POLYOXYETHYLENE POLYOXYPROPYLENE MONO(DI-SEC-BUTYLPHENYL) ETHER,POLYOXYETHYLENE (5-12 MOLES) POLYOXYPROPYLENE (4 MOLES) DI-SEC-,"2003 change, synonymous"
3755,Pesticides,POLYOXYETHYLENE (5 MOLES) POLYOXYPROPYLENE (10 MOLES) MONO,,,
3756,Pesticides,POLYOXYETHYLENE POLYOXYPROPYLENE PHOSPHATE,,,
3757,Pesticides,POLYOXYETHYLENE (35-40 MOLES) POLYOXYPROPYLENE (22-35 MOLES),,,
3758,Pesticides,POLYOXYETHYLENE P-TERT-BUTYL PHENOL-FORMALDEHYDE RESIN,,,
3759,Pesticides,POLYOXYETHYLENE SORBITAN MONOSTEARATE,,,
3760,Pesticides,POLYOXYETHYLENE SORBITOL,,,
3761,Pesticides,POLYOXYETHYLENE SORBITOL HEXAOLEATE,,,
3762,Pesticides,POLYOXYETHYLENE SORBITOL PENTA TALL OIL ESTER (40 MOLES),,,
3764,Pesticides,POLYOXYETHYLENE SORBITOL TETRAOLEATE,,,
3765,Pesticides,POLYOXYETHYLENE STEARYL ETHER,,,
3766,Pesticides,POLYOXYETHYLENE (3.5-30 MOLES) 2;4;7;9-TETRAMETHYL-5-DECYNE-4;,,,
3767,Pesticides,POLYOXYETHYLENE TRIMETHYLNONYL ALCOHOL (6 MOLES),,,
3768,Pesticides,POLYSORBATE 65,,,
3769,Pesticides,POLYTRIMETHYL VINYL BENZYL AMMONIUM CHLORIDE,,,
3770,Pesticides,POLYURETHANE,,,
