CELLNUM,REGION_ID,TRS,ZONE_IHM
16732,2,13S02E30,1
16731,2,13S02E30,1
16730,2,13S02E30,1
16729,2,13S02E30,1
16728,2,13S02E30,1
16727,2,13S02E30,1
16726,2,13S02E30,1
16725,2,13S02E30,1
16724,2,13S02E30,1
16723,2,13S02E30,1
16722,2,13S02E30,1
16721,2,13S02E30,1
16720,21,13S01E36,1
16719,21,13S01E36,1
17086,24,12S03E32,1
17085,6,12S03E32,1
17084,6,12S03E32,1
17083,6,12S03E32,1
17082,6,12S03E31,1
17081,6,12S03E31,1
17080,6,12S03E31,1
17079,6,12S03E31,1
17078,6,12S03E31,1
17077,6,12S03E31,1
17076,5,12S03E31,1
17075,5,12S03E31,1
17074,5,12S03E31,1
17073,5,12S03E31,1
17072,5,13S03E06,1
17071,5,13S03E06,1
17070,5,13S03E06,1
17069,5,13S03E06,1
17068,5,13S02E01,1
17067,5,13S02E01,1
17066,5,13S02E01,1
17065,5,13S02E01,1
17064,5,13S02E01,1
17063,5,13S02E01,1
17062,5,13S02E01,1
17061,5,13S02E01,1
17060,5,13S02E01,1
17059,5,13S02E01,1
17058,5,13S02E01,1
17057,5,13S02E12,1
17056,5,13S02E12,1
17055,5,13S02E11,1
17054,5,13S02E11,1
17053,5,13S02E11,1
17052,5,13S02E11,1
17051,5,13S02E11,1
17050,5,13S02E11,1
17049,5,13S02E11,1
17048,5,13S02E11,1
17047,5,13S02E11,1
17046,5,13S02E11,1
17045,5,13S02E11,1
17044,5,13S02E11,1
17043,5,13S02E10,1
17042,5,13S02E10,1
17041,5,13S02E15,1
17040,5,13S02E15,1
17039,5,13S02E15,1
17038,5,13S02E15,1
17037,5,13S02E15,1
17036,24,13S02E15,1
17035,24,13S02E15,1
17034,5,13S02E15,1
17033,5,13S02E15,1
17032,5,13S02E15,1
17031,5,13S02E15,1
17030,5,13S02E15,1
17029,5,13S02E16,1
17028,5,13S02E16,1
17027,5,13S02E16,1
17026,2,13S02E16,1
17025,2,13S02E21,1
17024,2,13S02E21,1
17023,2,13S02E21,1
17022,9,13S02E21,1
17021,2,13S02E21,1
17020,2,13S02E21,1
17019,2,13S02E21,1
17018,2,13S02E21,1
17017,2,13S02E20,1
17016,2,13S02E20,1
17015,2,13S02E20,1
17014,2,13S02E20,1
17013,2,13S02E20,1
17012,2,13S02E20,1
17011,2,13S02E20,1
17010,2,13S02E20,1
17009,2,13S02E29,1
17008,2,13S02E29,1
17007,2,13S02E29,1
17006,2,13S02E29,1
17005,2,13S02E29,1
17004,2,13S02E30,1
17003,2,13S02E30,1
17002,2,13S02E30,1
17001,2,13S02E30,1
17000,2,13S02E30,1
16999,2,13S02E30,1
16998,2,13S02E30,1
16997,2,13S02E30,1
16996,2,13S02E30,1
16995,2,13S02E30,1
16994,2,13S02E31,1
16993,2,13S02E31,1
16992,2,13S02E31,1
16991,21,13S01E36,1
16990,21,13S01E36,1
16989,21,13S01E36,1
17357,24,12S03E32,1
17356,6,12S03E32,1
17355,6,12S03E32,1
17354,6,12S03E32,1
17353,6,12S03E31,1
17352,6,12S03E31,1
17351,6,12S03E31,1
17350,6,12S03E31,1
17349,6,12S03E31,1
17348,5,12S03E31,1
17347,5,12S03E31,1
17346,5,12S03E31,1
17345,5,13S03E06,1
17344,5,13S03E06,1
17343,5,13S03E06,1
17342,5,13S03E06,1
17341,5,13S03E06,1
17340,5,13S03E06,1
17339,5,13S02E01,1
17338,5,13S02E01,1
17337,5,13S02E01,1
17336,5,13S02E01,1
17335,5,13S02E01,1
17334,5,13S02E01,1
17333,5,13S02E01,1
17332,5,13S02E01,1
17331,5,13S02E01,1
17330,5,13S02E12,1
17329,5,13S02E12,1
17328,5,13S02E12,1
17327,5,13S02E12,1
17326,5,13S02E11,1
17325,5,13S02E11,1
17324,5,13S02E11,1
17323,5,13S02E11,1
17322,5,13S02E11,1
17321,5,13S02E11,1
17320,5,13S02E11,1
17319,5,13S02E11,1
17318,5,13S02E11,1
17317,5,13S02E11,1
17316,5,13S02E11,1
17315,5,13S02E11,1
17314,5,13S02E15,1
17313,5,13S02E15,1
17312,5,13S02E15,1
17311,5,13S02E15,1
17310,5,13S02E15,1
17309,24,13S02E15,1
17308,5,13S02E15,1
17307,5,13S02E15,1
17306,5,13S02E15,1
17305,5,13S02E15,1
17304,5,13S02E15,1
17303,5,13S02E15,1
17302,5,13S02E15,1
17301,5,13S02E15,1
17300,5,13S02E16,1
17299,2,13S02E16,1
17298,2,13S02E21,1
17297,2,13S02E21,1
17296,2,13S02E21,1
17295,2,13S02E21,1
17294,9,13S02E21,1
17293,2,13S02E21,1
17292,2,13S02E21,1
17291,2,13S02E21,1
17290,2,13S02E21,1
17289,2,13S02E21,1
17288,2,13S02E20,1
17287,2,13S02E20,1
17286,2,13S02E20,1
17285,2,13S02E20,1
17284,2,13S02E20,1
17283,2,13S02E20,1
17282,2,13S02E29,1
17281,2,13S02E29,1
17280,2,13S02E29,1
17279,2,13S02E29,1
17278,2,13S02E29,1
17277,2,13S02E29,1
17276,2,13S02E29,1
17275,2,13S02E30,1
17274,2,13S02E30,1
17273,2,13S02E30,1
17272,2,13S02E30,1
17271,2,13S02E30,1
17270,2,13S02E30,1
17269,2,13S02E30,1
17268,2,13S02E30,1
17267,2,13S02E31,1
17266,2,13S02E31,1
17265,2,13S02E31,1
17264,2,13S02E31,1
17263,2,13S02E31,1
17262,2,13S01E36,1
17261,21,13S01E36,1
17260,21,13S01E36,1
17259,21,13S01E36,1
17628,24,12S03E32,1
17627,6,12S03E32,1
17626,6,12S03E32,1
17625,6,12S03E32,1
17624,6,12S03E31,1
17623,6,12S03E31,1
17622,6,12S03E31,1
17621,6,12S03E31,1
17620,6,12S03E31,1
17619,5,13S03E06,1
17618,5,13S03E06,1
17617,5,13S03E06,1
17616,5,13S03E06,1
17615,5,13S03E06,1
17614,5,13S03E06,1
17613,5,13S03E06,1
17612,5,13S03E06,1
17611,5,13S03E06,1
17610,5,13S02E01,1
17609,5,13S02E01,1
17608,5,13S02E01,1
17607,5,13S02E01,1
17606,5,13S02E01,1
17605,5,13S02E01,1
17604,5,13S02E01,1
17603,5,13S02E12,1
17602,5,13S02E12,1
17601,5,13S02E12,1
17600,5,13S02E12,1
17599,5,13S02E12,1
17598,5,13S02E11,1
17597,5,13S02E11,1
17596,5,13S02E11,1
17595,5,13S02E11,1
17594,5,13S02E11,1
17593,5,13S02E11,1
17592,5,13S02E11,1
17591,5,13S02E11,1
17590,5,13S02E11,1
17589,5,13S02E11,1
17588,5,13S02E11,1
17587,5,13S02E14,1
17586,5,13S02E14,1
17585,5,13S02E15,1
17584,5,13S02E15,1
17583,5,13S02E15,1
17582,5,13S02E15,1
17581,24,13S02E15,1
17580,5,13S02E15,1
17579,5,13S02E15,1
17578,5,13S02E15,1
17577,5,13S02E15,1
17576,5,13S02E15,1
17575,5,13S02E15,1
17574,5,13S02E15,1
17573,5,13S02E15,1
17572,2,13S02E16,1
17571,2,13S02E21,1
17570,2,13S02E21,1
17569,2,13S02E21,1
17568,2,13S02E21,1
17567,2,13S02E21,1
17566,2,13S02E21,1
17565,2,13S02E21,1
17564,2,13S02E21,1
17563,2,13S02E21,1
17562,2,13S02E21,1
17561,2,13S02E21,1
17560,2,13S02E21,1
17559,2,13S02E20,1
17558,2,13S02E20,1
17557,2,13S02E20,1
17556,2,13S02E29,1
17555,2,13S02E29,1
17554,2,13S02E29,1
17553,2,13S02E29,1
17552,2,13S02E29,1
17551,2,13S02E29,1
17550,2,13S02E29,1
17549,2,13S02E29,1
17548,2,13S02E29,1
17547,2,13S02E29,1
17546,2,13S02E30,1
17545,2,13S02E30,1
17544,2,13S02E30,1
17543,2,13S02E30,1
17542,2,13S02E30,1
17541,2,13S02E30,1
17540,2,13S02E31,1
17539,2,13S02E31,1
17538,2,13S02E31,1
17537,2,13S02E31,1
17536,2,13S02E31,1
17535,2,13S02E31,1
17534,2,13S02E31,1
17533,2,13S01E36,1
17532,10,13S01E36,1
17531,10,13S01E36,1
17530,10,13S01E36,1
17899,24,12S03E32,1
17898,6,12S03E32,1
17897,6,12S03E32,1
17896,6,12S03E32,1
17895,6,12S03E31,1
17894,6,12S03E31,1
17893,6,12S03E31,1
17892,6,13S03E06,1
17891,5,13S03E06,1
17890,5,13S03E06,1
17889,5,13S03E06,1
17888,5,13S03E06,1
17887,5,13S03E06,1
17886,5,13S03E06,1
17885,5,13S03E06,1
17884,5,13S03E06,1
17883,5,13S03E06,1
17882,5,13S02E01,1
17881,5,13S02E01,1
17880,5,13S02E01,1
17879,5,13S02E01,1
17878,5,13S02E01,1
17877,5,13S02E01,1
17876,5,13S02E12,1
17875,5,13S02E12,1
17874,5,13S02E12,1
17873,5,13S02E12,1
17872,5,13S02E12,1
17871,5,13S02E12,1
17870,5,13S02E12,1
17869,5,13S02E11,1
17868,5,13S02E11,1
17867,5,13S02E11,1
17866,5,13S02E11,1
17865,5,13S02E11,1
17864,5,13S02E11,1
17863,5,13S02E11,1
17862,5,13S02E11,1
17861,5,13S02E11,1
17860,5,13S02E14,1
17859,5,13S02E14,1
17858,5,13S02E14,1
17857,5,13S02E14,1
17856,5,13S02E15,1
17855,5,13S02E15,1
17854,5,13S02E15,1
17853,5,13S02E15,1
17852,5,13S02E15,1
17851,5,13S02E15,1
17850,5,13S02E15,1
17849,5,13S02E15,1
17848,5,13S02E15,1
17847,5,13S02E15,1
17846,5,13S02E15,1
17845,5,13S02E22,1
17844,2,13S02E22,1
17843,2,13S02E21,1
17842,2,13S02E21,1
17841,2,13S02E21,1
17840,2,13S02E21,1
17839,2,13S02E21,1
17838,2,13S02E21,1
17837,2,13S02E21,1
17836,2,13S02E21,1
17835,2,13S02E21,1
17834,2,13S02E21,1
17833,2,13S02E21,1
17832,2,13S02E21,1
17831,2,13S02E20,1
17830,2,13S02E20,1
17829,2,13S02E29,1
17828,2,13S02E29,1
17827,2,13S02E29,1
17826,2,13S02E29,1
17825,2,13S02E29,1
17824,2,13S02E29,1
17823,2,13S02E29,1
17822,2,13S02E29,1
17821,2,13S02E29,1
17820,2,13S02E29,1
17819,2,13S02E29,1
17818,2,13S02E29,1
17817,2,13S02E30,1
17816,2,13S02E30,1
17815,2,13S02E30,1
17814,2,13S02E30,1
17813,2,13S02E31,1
17812,2,13S02E31,1
17811,2,13S02E31,1
17810,2,13S02E31,1
17809,2,13S02E31,1
17808,2,13S02E31,1
17807,2,13S02E31,1
17806,2,13S02E31,1
17805,2,13S02E31,1
17804,2,13S01E36,1
17803,2,13S01E36,1
17802,2,13S01E36,1
17801,10,13S01E36,1
17800,10,13S01E36,0
18171,24,12S03E32,1
18170,6,12S03E32,1
18169,6,12S03E32,1
18168,6,12S03E32,1
18167,6,12S03E32,1
18166,6,12S03E31,1
18165,6,13S03E06,1
18164,6,13S03E06,1
18163,5,13S03E06,1
18162,5,13S03E06,1
18161,5,13S03E06,1
18160,5,13S03E06,1
18159,5,13S03E06,1
18158,5,13S03E06,1
18157,5,13S03E06,1
18156,5,13S03E06,1
18155,5,13S03E06,1
18154,5,13S03E06,1
18153,5,13S02E01,1
18152,5,13S02E01,1
18151,5,13S02E01,1
18150,5,13S02E01,1
18149,5,13S02E12,1
18148,5,13S02E12,1
18147,5,13S02E12,1
18146,5,13S02E12,1
18145,5,13S02E12,1
18144,5,13S02E12,1
18143,5,13S02E12,1
18142,5,13S02E12,1
18141,5,13S02E12,1
18140,5,13S02E11,1
18139,5,13S02E11,1
18138,5,13S02E11,1
18137,5,13S02E11,1
18136,5,13S02E11,1
18135,5,13S02E11,1
18134,5,13S02E11,1
18133,5,13S02E14,1
18132,5,13S02E14,1
18131,5,13S02E14,1
18130,5,13S02E14,1
18129,5,13S02E14,1
18128,5,13S02E14,1
18127,5,13S02E15,1
18126,5,13S02E15,1
18125,5,13S02E15,1
18124,5,13S02E15,1
18123,5,13S02E15,1
18122,5,13S02E15,1
18121,5,13S02E15,1
18120,5,13S02E15,1
18119,5,13S02E15,1
18118,5,13S02E22,1
18117,5,13S02E22,1
18116,2,13S02E22,1
18115,2,13S02E22,1
18114,2,13S02E21,1
18113,2,13S02E21,1
18112,2,13S02E21,1
18111,2,13S02E21,1
18110,2,13S02E21,1
18109,2,13S02E21,1
18108,2,13S02E21,1
18107,2,13S02E21,1
18106,2,13S02E21,1
18105,2,13S02E21,1
18104,2,13S02E21,1
18103,2,13S02E21,1
18102,2,13S02E29,1
18101,2,13S02E29,1
18100,2,13S02E29,1
18099,2,13S02E29,1
18098,2,13S02E29,1
18097,2,13S02E29,1
18096,2,13S02E29,1
18095,2,13S02E29,1
18094,2,13S02E29,1
18093,2,13S02E29,1
18092,2,13S02E29,1
18091,2,13S02E29,1
18090,2,13S02E29,1
18089,2,13S02E30,1
18088,2,13S02E30,1
18087,2,13S02E30,1
18086,2,13S02E31,1
18085,2,13S02E31,1
18084,2,13S02E31,1
18083,2,13S02E31,1
18082,2,13S02E31,1
18081,2,13S02E31,1
18080,2,13S02E31,1
18079,2,13S02E31,1
18078,2,13S02E31,1
18077,2,13S02E31,1
18076,2,13S02E31,1
18075,2,13S01E36,1
18074,2,13S01E36,1
18073,2,13S01E36,1
18072,1,14S01E01,1
18071,1,14S01E01,0
18443,24,12S03E32,1
18442,6,12S03E32,1
18441,6,12S03E32,1
18440,6,12S03E32,1
18439,6,12S03E32,1
18438,6,13S03E05,1
18437,6,13S03E06,1
18436,6,13S03E06,1
18435,5,13S03E06,1
18434,5,13S03E06,1
18433,5,13S03E06,1
18432,5,13S03E06,1
18431,5,13S03E06,1
18430,5,13S03E06,1
18429,5,13S03E06,1
18428,5,13S03E06,1
18427,5,13S03E06,1
18426,5,13S03E06,1
18425,5,13S03E06,1
18424,5,13S02E01,1
18423,5,13S02E12,1
18422,5,13S02E12,1
18421,5,13S02E12,1
18420,5,13S02E12,1
18419,5,13S02E12,1
18418,5,13S02E12,1
18417,5,13S02E12,1
18416,5,13S02E12,1
18415,5,13S02E12,1
18414,5,13S02E12,1
18413,5,13S02E12,1
18412,5,13S02E12,1
18411,5,13S02E11,1
18410,5,13S02E11,1
18409,5,13S02E11,1
18408,5,13S02E11,1
18407,5,13S02E14,1
18406,5,13S02E14,1
18405,5,13S02E14,1
18404,5,13S02E14,1
18403,5,13S02E14,1
18402,5,13S02E14,1
18401,5,13S02E14,1
18400,5,13S02E14,1
18399,5,13S02E14,1
18398,5,13S02E15,1
18397,5,13S02E15,1
18396,5,13S02E15,1
18395,5,13S02E15,1
18394,5,13S02E15,1
18393,5,13S02E15,1
18392,5,13S02E15,1
18391,5,13S02E22,1
18390,5,13S02E22,1
18389,5,13S02E22,1
18388,2,13S02E22,1
18387,2,13S02E22,1
18386,2,13S02E22,1
18385,2,13S02E21,1
18384,2,13S02E21,1
18383,2,13S02E21,1
18382,2,13S02E21,1
18381,2,13S02E21,1
18380,2,13S02E21,1
18379,2,13S02E21,1
18378,2,13S02E21,1
18377,2,13S02E21,1
18376,2,13S02E21,1
18375,2,13S02E28,1
18374,2,13S02E28,1
18373,2,13S02E29,1
18372,2,13S02E29,1
18371,2,13S02E29,1
18370,2,13S02E29,1
18369,2,13S02E29,1
18368,2,13S02E29,1
18367,2,13S02E29,1
18366,2,13S02E29,1
18365,2,13S02E29,1
18364,2,13S02E29,1
18363,2,13S02E29,1
18362,2,13S02E29,1
18361,2,13S02E29,1
18360,2,13S02E31,1
18359,2,13S02E31,1
18358,2,13S02E31,1
18357,2,13S02E31,1
18356,2,13S02E31,1
18355,2,13S02E31,1
18354,2,13S02E31,1
18353,2,13S02E31,1
18352,2,13S02E31,1
18351,2,13S02E31,1
18350,2,13S02E31,1
18349,2,13S02E31,1
18348,2,13S02E31,1
18347,2,13S01E36,1
18346,2,14S01E01,1
18345,2,14S01E01,1
18344,2,14S01E01,1
18343,1,14S01E01,1
18342,1,14S01E01,1
18716,24,12S03E32,1
18715,6,12S03E32,1
18714,6,12S03E32,1
18713,6,12S03E32,1
18712,6,12S03E32,1
18711,6,13S03E05,1
18710,6,13S03E05,1
18709,6,13S03E05,1
18708,6,13S03E06,1
18707,6,13S03E06,1
18706,5,13S03E06,1
18705,5,13S03E06,1
18704,5,13S03E06,1
18703,5,13S03E06,1
18702,5,13S03E06,1
18701,5,13S03E06,1
18700,5,13S03E06,1
18699,5,13S03E06,1
18698,5,13S03E06,1
18697,5,13S03E06,1
18696,5,13S03E07,1
18695,5,13S02E12,1
18694,5,13S02E12,1
18693,5,13S02E12,1
18692,5,13S02E12,1
18691,5,13S02E12,1
18690,5,13S02E12,1
18689,5,13S02E12,1
18688,5,13S02E12,1
18687,5,13S02E12,1
18686,5,13S02E12,1
18685,5,13S02E12,1
18684,5,13S02E12,1
18683,5,13S02E12,1
18682,5,13S02E11,1
18681,5,13S02E11,1
18680,5,13S02E14,1
18679,5,13S02E14,1
18678,5,13S02E14,1
18677,5,13S02E14,1
18676,5,13S02E14,1
18675,5,13S02E14,1
18674,5,13S02E14,1
18673,5,13S02E14,1
18672,5,13S02E14,1
18671,5,13S02E14,1
18670,5,13S02E15,1
18669,5,13S02E15,1
18668,5,13S02E15,1
18667,5,13S02E15,1
18666,5,13S02E15,1
18665,5,13S02E15,1
18664,5,13S02E22,1
18663,5,13S02E22,1
18662,5,13S02E22,1
18661,5,13S02E22,1
18660,5,13S02E22,1
18659,2,13S02E22,1
18658,5,13S02E22,1
18657,5,13S02E22,1
18656,5,13S02E21,1
18655,5,13S02E21,1
18654,2,13S02E21,1
18653,2,13S02E21,1
18652,2,13S02E21,1
18651,2,13S02E21,1
18650,2,13S02E21,1
18649,2,13S02E28,1
18648,2,13S02E28,1
18647,2,13S02E28,1
18646,2,13S02E28,1
18645,2,13S02E28,1
18644,2,13S02E29,1
18643,2,13S02E29,1
18642,2,13S02E29,1
18641,2,13S02E29,1
18640,2,13S02E29,1
18639,2,13S02E29,1
18638,2,13S02E29,1
18637,2,13S02E29,1
18636,2,13S02E29,1
18635,2,13S02E29,1
18634,2,13S02E29,1
18633,2,13S02E32,1
18632,2,13S02E32,1
18631,2,13S02E31,1
18630,2,13S02E31,1
18629,2,13S02E31,1
18628,2,13S02E31,1
18627,2,13S02E31,1
18626,2,13S02E31,1
18625,2,13S02E31,1
18624,2,13S02E31,1
18623,2,13S02E31,1
18622,2,13S02E31,1
18621,2,13S02E31,1
18620,2,13S02E31,1
18619,2,14S02E06,1
18618,2,14S01E01,1
18617,2,14S01E01,1
18616,1,14S01E01,1
18615,1,14S01E01,1
18614,1,14S01E01,1
18613,1,14S01E01,1
18988,24,12S03E32,1
18987,6,12S03E32,1
18986,6,12S03E32,1
18985,6,13S03E05,1
18984,6,13S03E05,1
18983,6,13S03E05,1
18982,6,13S03E05,1
18981,6,13S03E05,1
18980,6,13S03E06,1
18979,6,13S03E06,1
18978,5,13S03E06,1
18977,5,13S03E06,1
18976,5,13S03E06,1
18975,5,13S03E06,1
18974,5,13S03E06,1
18973,5,13S03E06,1
18972,5,13S03E06,1
18971,5,13S03E06,1
18970,5,13S03E06,1
18969,5,13S03E07,1
18968,5,13S03E07,1
18967,5,13S03E07,1
18966,5,13S02E12,1
18965,5,13S02E12,1
18964,5,13S02E12,1
18963,5,13S02E12,1
18962,5,13S02E12,1
18961,5,13S02E12,1
18960,5,13S02E12,1
18959,5,13S02E12,1
18958,5,13S02E12,1
18957,5,13S02E12,1
18956,5,13S02E12,1
18955,5,13S02E12,1
18954,5,13S02E12,1
18953,5,13S02E14,1
18952,5,13S02E14,1
18951,5,13S02E14,1
18950,5,13S02E14,1
18949,5,13S02E14,1
18948,5,13S02E14,1
18947,5,13S02E14,1
18946,5,13S02E14,1
18945,5,13S02E14,1
18944,5,13S02E14,1
18943,5,13S02E14,1
18942,5,13S02E14,1
18941,5,13S02E15,1
18940,5,13S02E15,1
18939,5,13S02E15,1
18938,5,13S02E15,1
18937,5,13S02E22,1
18936,5,13S02E22,1
18935,5,13S02E22,1
18934,5,13S02E22,1
18933,5,13S02E22,1
18932,5,13S02E22,1
18931,5,13S02E22,1
18930,5,13S02E22,1
18929,5,13S02E22,1
18928,5,13S02E22,1
18927,5,13S02E21,1
18926,5,13S02E21,1
18925,2,13S02E21,1
18924,2,13S02E21,1
18923,2,13S02E21,1
18922,2,13S02E28,1
18921,2,13S02E28,1
18920,2,13S02E28,1
18919,2,13S02E28,1
18918,2,13S02E28,1
18917,2,13S02E28,1
18916,2,13S02E28,1
18915,2,13S02E29,1
18914,2,13S02E29,1
18913,2,13S02E29,1
18912,2,13S02E29,1
18911,2,13S02E29,1
18910,2,13S02E29,1
18909,2,13S02E29,1
18908,2,13S02E29,1
18907,2,13S02E29,1
18906,2,13S02E32,1
18905,2,13S02E32,1
18904,2,13S02E32,1
18903,2,13S02E32,1
18902,2,13S02E31,1
18901,2,13S02E31,1
18900,2,13S02E31,1
18899,2,13S02E31,1
18898,2,13S02E31,1
18897,2,13S02E31,1
18896,2,13S02E31,1
18895,2,13S02E31,1
18894,2,13S02E31,1
18893,2,13S02E31,1
18892,2,14S02E06,1
18891,2,14S02E06,1
18890,2,14S02E06,1
18889,2,14S01E01,1
18888,1,14S01E01,1
18887,1,14S01E01,1
18886,1,14S01E01,1
18885,1,14S01E01,1
18884,1,14S01E01,1
19261,24,12S03E32,1
19260,6,12S03E32,1
19259,6,12S03E32,1
19258,6,13S03E05,1
19257,6,13S03E05,1
19256,6,13S03E05,1
19255,6,13S03E05,1
19254,6,13S03E05,1
19253,6,13S03E05,1
19252,6,13S03E05,1
19251,6,13S03E06,1
19250,5,13S03E06,1
19249,5,13S03E06,1
19248,5,13S03E06,1
19247,5,13S03E06,1
19246,5,13S03E06,1
19245,5,13S03E06,1
19244,5,13S03E06,1
19243,5,13S03E06,1
19242,5,13S03E07,1
19241,5,13S03E07,1
19240,5,13S03E07,1
19239,5,13S03E07,1
19238,5,13S03E07,1
19237,5,13S02E12,1
19236,5,13S02E12,1
19235,5,13S02E12,1
19234,5,13S02E12,1
19233,5,13S02E12,1
19232,5,13S02E12,1
19231,5,13S02E12,1
19230,5,13S02E12,1
19229,5,13S02E12,1
19228,5,13S02E12,1
19227,5,13S02E12,1
19226,5,13S02E13,1
19225,5,13S02E13,1
19224,5,13S02E14,1
19223,5,13S02E14,1
19222,5,13S02E14,1
19221,5,13S02E14,1
19220,5,13S02E14,1
19219,5,13S02E14,1
19218,5,13S02E14,1
19217,5,13S02E14,1
19216,5,13S02E14,1
19215,5,13S02E14,1
19214,5,13S02E14,1
19213,5,13S02E14,1
19212,5,13S02E15,1
19211,5,13S02E22,1
19210,5,13S02E22,1
19209,5,13S02E22,1
19208,5,13S02E22,1
19207,5,13S02E22,1
19206,5,13S02E22,1
19205,5,13S02E22,1
19204,5,13S02E22,1
19203,5,13S02E22,1
19202,5,13S02E22,1
19201,5,13S02E22,1
19200,5,13S02E22,1
19199,5,13S02E21,1
19198,5,13S02E21,1
19197,2,13S02E21,1
19196,2,13S02E21,1
19195,2,13S02E28,1
19194,2,13S02E28,1
19193,2,13S02E28,1
19192,2,13S02E28,1
19191,2,13S02E28,1
19190,2,13S02E28,1
19189,2,13S02E28,1
19188,2,13S02E28,1
19187,2,13S02E28,1
19186,2,13S02E29,1
19185,2,13S02E29,1
19184,2,13S02E29,1
19183,2,13S02E29,1
19182,2,13S02E29,1
19181,2,13S02E29,1
19180,2,13S02E29,1
19179,2,13S02E32,1
19178,2,13S02E32,1
19177,2,13S02E32,1
19176,2,13S02E32,1
19175,2,13S02E32,1
19174,2,13S02E32,1
19173,2,13S02E31,1
19172,2,13S02E31,1
19171,2,13S02E31,1
19170,2,13S02E31,1
19169,2,13S02E31,1
19168,2,13S02E31,1
19167,2,13S02E31,1
19166,2,13S02E31,1
19165,2,14S02E06,1
19164,2,14S02E06,1
19163,2,14S02E06,1
19162,2,14S02E06,1
19161,2,14S02E06,1
19160,2,14S01E01,1
19159,1,14S01E01,1
19158,1,14S01E01,1
19157,1,14S01E01,1
19156,1,14S01E01,1
19155,1,14S01E01,1
19533,24,12S03E32,1
19532,6,12S03E32,1
19531,6,13S03E05,1
19530,6,13S03E05,1
19529,6,13S03E05,1
19528,6,13S03E05,1
19527,6,13S03E05,1
19526,6,13S03E05,1
19525,6,13S03E05,1
19524,6,13S03E05,1
19523,6,13S03E05,1
19522,5,13S03E06,1
19521,5,13S03E06,1
19520,5,13S03E06,1
19519,5,13S03E06,1
19518,5,13S03E06,1
19517,5,13S03E06,1
19516,5,13S03E06,1
19515,5,13S03E07,1
19514,5,13S03E07,1
19513,5,13S03E07,1
19512,5,13S03E07,1
19511,5,13S03E07,1
19510,5,13S03E07,1
19509,5,13S03E07,1
19508,5,13S02E12,1
19507,5,13S02E12,1
19506,5,13S02E12,1
19505,5,13S02E12,1
19504,5,13S02E12,1
19503,5,13S02E12,1
19502,5,13S02E12,1
19501,5,13S02E12,1
19500,5,13S02E12,1
19499,5,13S02E13,1
19498,5,13S02E13,1
19497,5,13S02E13,1
19496,5,13S02E14,1
19495,5,13S02E14,1
19494,5,13S02E14,1
19493,5,13S02E14,1
19492,5,13S02E14,1
19491,5,13S02E14,1
19490,5,13S02E14,1
19489,5,13S02E14,1
19488,5,13S02E14,1
19487,5,13S02E14,1
19486,5,13S02E14,1
19485,5,13S02E14,1
19484,5,13S02E23,1
19483,5,13S02E22,1
19482,5,13S02E22,1
19481,5,13S02E22,1
19480,5,13S02E22,1
19479,5,13S02E22,1
19478,5,13S02E22,1
19477,5,13S02E22,1
19476,5,13S02E22,1
19475,5,13S02E22,1
19474,5,13S02E22,1
19473,5,13S02E22,1
19472,5,13S02E22,1
19471,5,13S02E22,1
19470,2,13S02E21,1
19469,2,13S02E21,1
19468,2,13S02E28,1
19467,2,13S02E28,1
19466,2,13S02E28,1
19465,2,13S02E28,1
19464,2,13S02E28,1
19463,2,13S02E28,1
19462,2,13S02E28,1
19461,2,13S02E28,1
19460,3,13S02E28,1
19459,3,13S02E28,1
19458,3,13S02E28,1
19457,3,13S02E29,1
19456,2,13S02E29,1
19455,2,13S02E29,1
19454,2,13S02E29,1
19453,2,13S02E29,1
19452,2,13S02E32,1
19451,2,13S02E32,1
19450,2,13S02E32,1
19449,2,13S02E32,1
19448,2,13S02E32,1
19447,2,13S02E32,1
19446,2,13S02E32,1
19445,2,13S02E32,1
19444,2,13S02E31,1
19443,2,13S02E31,1
19442,2,13S02E31,1
19441,2,13S02E31,1
19440,2,13S02E31,1
19439,2,13S02E31,1
19438,2,14S02E06,1
19437,2,14S02E06,1
19436,2,14S02E06,1
19435,2,14S02E06,1
19434,2,14S02E06,1
19433,2,14S02E06,1
19432,2,14S02E06,1
19431,1,14S01E01,1
19430,1,14S01E01,1
19429,1,14S01E01,1
19428,1,14S01E01,1
19427,1,14S01E01,1
19426,1,14S01E01,1
19806,24,12S03E32,1
19805,6,12S03E32,1
19804,6,13S03E05,1
19803,6,13S03E05,1
19802,6,13S03E05,1
19801,6,13S03E05,1
19800,6,13S03E05,1
19799,6,13S03E05,1
19798,6,13S03E05,1
19797,6,13S03E05,1
19796,6,13S03E05,1
19795,6,13S03E05,1
19794,5,13S03E05,1
19793,5,13S03E06,1
19792,5,13S03E06,1
19791,5,13S03E06,1
19790,5,13S03E06,1
19789,5,13S03E07,1
19788,5,13S03E07,1
19787,5,13S03E07,1
19786,5,13S03E07,1
19785,5,13S03E07,1
19784,5,13S03E07,1
19783,5,13S03E07,1
19782,5,13S03E07,1
19781,5,13S03E07,1
19780,5,13S02E12,1
19779,5,13S02E12,1
19778,5,13S02E12,1
19777,5,13S02E12,1
19776,5,13S02E12,1
19775,5,13S02E12,1
19774,5,13S02E12,1
19773,5,13S02E13,1
19772,5,13S02E13,1
19771,5,13S02E13,1
19770,5,13S02E13,1
